month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2021-06-01,AT,PEPP,30855.0,2382.714388231073,-0.20266874728341497,-0.33008033881132515,single_maturity_ea_slope
2021-07-01,AT,PEPP,33218.0,2647.4303097345132,-0.3356031270210369,-0.33052049766798824,single_maturity_ea_slope
2021-08-01,AT,PEPP,34990.0,2084.434161023326,-0.4203523557501021,-0.3358719864857807,single_maturity_ea_slope
2021-09-01,AT,PEPP,36922.0,2275.0392156862745,-0.3178428710887508,-0.334761078502671,single_maturity_ea_slope
2021-10-01,AT,PEPP,38701.0,2146.1638822593477,-0.17784722324989233,-0.32605942095455637,single_maturity_ea_slope
2021-11-01,AT,PEPP,40331.0,2016.2375249501,-0.23670014055973615,-0.3215921492693868,single_maturity_ea_slope
2021-12-01,AT,PEPP,40822.0,900.3686561104344,-0.24213251206035152,-0.3198395901892604,single_maturity_ea_slope
2022-01-01,AT,PEPP,42271.0,1863.3524157531465,-0.03982242930759364,-0.30749612414442606,single_maturity_ea_slope
2022-02-01,AT,PEPP,43191.0,1357.0450785773367,0.35052365759269455,-0.28682138851865,single_maturity_ea_slope
2022-03-01,AT,PEPP,43979.0,1244.1787072243346,0.5006118849015885,-0.2645446720824096,single_maturity_ea_slope
2022-04-01,AT,PEPP,44038.0,525.8683651804672,1.1223403645073764,-0.2479835438094471,single_maturity_ea_slope
2022-05-01,AT,PEPP,44279.0,712.0954214805306,1.3365697280569666,-0.22250073864248154,single_maturity_ea_slope
2022-06-01,AT,PEPP,44457.0,657.2099567099567,1.871275177841018,-0.1915483491552811,single_maturity_ea_slope
2022-07-01,AT,PEPP,44422.0,449.28104575163394,1.379807818797617,-0.1756557611946724,single_maturity_ea_slope
2022-08-01,AT,PEPP,44576.0,643.0136503742845,1.416729150931274,-0.1526854355677198,single_maturity_ea_slope
2022-09-01,AT,PEPP,44119.0,29.21291448516581,2.309700214178145,-0.1510549937758495,single_maturity_ea_slope
2022-10-01,AT,PEPP,43959.0,323.76096491228077,2.6730112940941404,-0.13025555733878244,single_maturity_ea_slope
2022-11-01,AT,PEPP,43448.0,0.0,2.583273424924512,-0.13025555733878244,single_maturity_ea_slope
2022-12-01,AT,PEPP,43547.0,577.9241622574956,2.687527642473573,-0.09285998484986697,single_maturity_ea_slope
